created_at;id_str;full_text;sentimen;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 23:31:24 +0000 2023;1,69E+18;@prabowo anda tau gak?;1;0;1;0;3;in;1,61E+18;1,69E+18;Lisaamartatara6;https://twitter.com/Lisaamartatara6/status/1693043015840149535
Sat Aug 19 23:31:09 +0000 2023;1,69E+18;Budiman Sudjatmiko Harap Prabowo Bisa Minta Maaf ke Korban Tragedi 98 Lain https://t.co/31et6MYvx9;1;0;4;24;28;in;8,88E+17;1,69E+18;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1693042949612052730
Sat Aug 19 23:30:35 +0000 2023;1,69E+18;Mantap Gus..   Prabowo BERKHIANAT pd Ulama 212.  Budiman BERKHIANAT pd PDIP.   PSI BERKHIANAT pd hasil  REMBUK RAKYAT..    ORANG² YG BERKHIANAT BERKUMPUL MELAWAN PDIP DAN MENGHANCURKAN GANJAR PRANOWO.  Mantap. https://t.co/iLqCzffHut;0;0;0;0;1;in;1,61E+18;1,69E+18;RiniNat86338343;https://twitter.com/RiniNat86338343/status/1693042808838672384
Sat Aug 19 23:30:20 +0000 2023;1,69E+18;@KangManto123 Internal pdip aja milih prabowo wkwk @AndrewDiananta_;1;0;0;0;0;in;1,55E+18;1,69E+18;Tuang71611927;https://twitter.com/Tuang71611927/status/1693042744330252511
Sat Aug 19 23:30:08 +0000 2023;1,69E+18;"@B_Hendratmo1 @KhoirilAnwar_ @__AnakKolong @Dennysiregar7 @ch_chotimah2 @66Hasto @PartBurungGalak @jokowi @prabowo @PS_presiden2024 @EricRicaldo @bengkeldodo Yg instan di muka bumi ini hanya Mie instan"" ????""";1;0;1;0;2;in;1,19E+18;1,69E+18;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1693042696255111673
Sat Aug 19 23:30:03 +0000 2023;1,69E+18;Jokowi Ingatkan Masyarakat Hati-hati Pilih Presiden 2024, Ungkap Punya Peluang Ini dalam 13 Tahun Kedepan - Kilat - https://t.co/aULLW78MBR #prabowo #prabowosubianto #prabowountuksemua https://t.co/ByftKicRtN;1;0;0;7;0;in;1,07E+18;1,69E+18;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1693042675954655380
Sat Aug 19 23:29:17 +0000 2023;1,69E+18;Sayap Partai Gerindra, Golkar, PAN, dan PKB Lakukan Konsolidasi - Krjogja #Prabowo #BangkitBersama https://t.co/nUhi4M7C5Y;1;0;0;1;0;in;465423257;1,69E+18;haelamarie;https://twitter.com/haelamarie/status/1693042483327009126
Sat Aug 19 23:29:16 +0000 2023;1,69E+18;Golkar Optimis Salip Gerindra dan Demokrat di Perolehan Kursi DPRD Provinsi Jatim - beritajatim | Portal Berita Jawa Timur #Prabowo #BangkitBersama https://t.co/KFyrS9bySJ;1;0;0;1;0;in;465423257;1,69E+18;haelamarie;https://twitter.com/haelamarie/status/1693042475588562989
Sat Aug 19 23:29:14 +0000 2023;1,69E+18;DCS Anggota DPRD Kabupaten Minahasa Tenggara Partai Gerindra pada Pemilu 2024 - https://t.co/D0tp4YLKlE #Prabowo #BangkitBersama https://t.co/3SyIeZKWXw;1;0;0;1;0;in;465423257;1,69E+18;haelamarie;https://twitter.com/haelamarie/status/1693042467506167976
Sat Aug 19 23:29:12 +0000 2023;1,69E+18;Tempatkan Seluruh Petahana di Nomor Urut Teratas Daftar Bacaleg, Begini Penjelasan Gerindra Lampung - https://t.co/t5CHOKjFgk #Prabowo #BangkitBersama https://t.co/mlMkg6mK9J;1;0;0;1;0;in;465423257;1,69E+18;haelamarie;https://twitter.com/haelamarie/status/1693042459880894514
Sat Aug 19 23:29:10 +0000 2023;1,69E+18;Prabowo, Cak Imin, dan Fragmentasi Aspirasi Politik Warga NU - beritajatim | Portal Berita Jawa Timur #Prabowo #BangkitBersama https://t.co/BOThoPyQT7;1;0;0;1;0;in;465423257;1,69E+18;haelamarie;https://twitter.com/haelamarie/status/1693042452205379952
Sat Aug 19 23:29:06 +0000 2023;1,69E+18;Prabowo Subianto dukung Antek asing dan aseng #PrabowoCapresGagal https://t.co/1PS1Kpf62b;0;0;0;0;0;in;1,56E+18;1,69E+18;banu83999969;https://twitter.com/banu83999969/status/1693042437630173534
Sat Aug 19 23:29:03 +0000 2023;1,69E+18;@detikcom Politik pelemahan Prabowo, dengan memasukan anggotanya biar makin redup musuhnya;0;0;0;0;0;in;1,68E+18;1,69E+18;fxwidodo238737;https://twitter.com/fxwidodo238737/status/1693042424107733233
Sat Aug 19 23:29:00 +0000 2023;1,69E+18;Prabowo tak pantas jadi Presiden Indonesia karena tempramental #PrabowoCapresGagal https://t.co/kBeH8xtakG;0;0;1;0;0;in;1,56E+18;1,69E+18;banu83999969;https://twitter.com/banu83999969/status/1693042408962044214
Sat Aug 19 23:27:19 +0000 2023;1,69E+18;@Ahwal08 @IcisPak @budimandjatmiko @prabowo @bengkeldodo @Bank_Joee_ @Chaves1305 @papabowo2024 @KhoirilAnwar_ @Lembayung071 @Ndons_Back @EricRicaldo ????;1;0;0;0;1;qme;1,19E+18;1,69E+18;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1693041986893386206
Sat Aug 19 23:27:16 +0000 2023;1,69E+18;@yusuf_dumdum Kalau pun prabowo gagal  tetap tanggung jawab pak dhe... jangan di otak atik..;1;0;0;0;0;in;1,67E+18;1,69E+18;sahibahnmad;https://twitter.com/sahibahnmad/status/1693041974709027007
Sat Aug 19 23:25:19 +0000 2023;1,69E+18;@tvOneNews Namanya aja permainan dua kaki, yahhh ginilah jadinya... Ganjar pilihan partai, prabowo pilihan pribadi, tujuannya gak ada yg lain, asal jangan Anies Baswedan.. Pada hal, kalau adu gagasan, Anies is the best.;1;0;0;0;3;in;1,67E+18;1,69E+18;IrilNasri86189;https://twitter.com/IrilNasri86189/status/1693041485023977971
Sat Aug 19 23:25:13 +0000 2023;1,69E+18;@Dennysiregar7 @prabowo Bagus nih!;1;0;0;0;0;in;165174978;1,69E+18;langgeng88;https://twitter.com/langgeng88/status/1693041458989945287
Sat Aug 19 23:23:31 +0000 2023;1,69E+18;@KompasTV Kayaknya Jokowi dukung Prabowo;1;0;0;0;0;in;1,62E+18;1,69E+18;Kyaigringsing62;https://twitter.com/Kyaigringsing62/status/1693041028763406673
Sat Aug 19 23:23:29 +0000 2023;1,69E+18;Bakti untuk negeri bersama @prabowo  https://t.co/HkwekWXUz6   #PrabowoUntukSemua;1;0;0;0;0;in;87875644;1,69E+18;ilmiteknik;https://twitter.com/ilmiteknik/status/1693041022769742075
Sat Aug 19 23:18:04 +0000 2023;1,69E+18;@mariomacron @liputan6dotcom Gak akan .... Antara pak prabowo sm pak ganjar yg menang... Dia mah kalah telak pasti ??;1;0;0;0;2;in;432252732;1,69E+18;smelva53;https://twitter.com/smelva53/status/1693039656953360385
Sat Aug 19 23:17:51 +0000 2023;1,69E+18;#AirlanggaHartarto #GolkarIndonesia #Golkar #prabowo #ganjarpranowo #aniesbaswedan https://t.co/P8VRABfcvo;1;0;0;0;0;qme;1,57E+18;1,69E+18;Bolo_Airlangga;https://twitter.com/Bolo_Airlangga/status/1693039605841596496
Sat Aug 19 23:17:48 +0000 2023;1,69E+18;@OposisiCerdas Datang takut budiman apa bila pak prabowo berkuasa jadi presiden karena budiman aktipis yg keras sama aktipis lainnya 1998 yg keras saat itu orde baru berubah menjadi reformasi .;1;0;0;0;0;in;1,47E+18;1,69E+18;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1693039590410760377
Sat Aug 19 23:17:41 +0000 2023;1,69E+18;@Heri73032637 @Paltiwest Inget ya Nabi Sulaiman juga kekayaanya dirinya lebih kaya dari @prabowo,baru ngasih makan ikan paus 1 aja, habis sekali telan??;1;0;1;1;3;in;1017939924;1,69E+18;aadhmusic;https://twitter.com/aadhmusic/status/1693039561256087783
Tue Feb 28 23:59:18 +0000 2023;1,63E+18;Survey IPS, Prabowo kalahkan Ganjar dan Anies https://t.co/miLpxCVuvK;1;0;0;0;0;in;1,60E+18;1,63E+18;HajiSubarna;https://twitter.com/HajiSubarna/status/1630719321398976513
Tue Feb 28 23:58:53 +0000 2023;1,63E+18;Prabowo - Ganjar satu putaran! Indonesia damai, Indonesia semakin kuat, Indonesia hebat #Pilpres2024 #Prabowo #Ganjar #PenerusJokowi;1;0;0;0;0;in;3533477712;1,63E+18;milenialnetwork;https://twitter.com/milenialnetwork/status/1630719217161961475
Tue Feb 28 23:58:01 +0000 2023;1,63E+18;@en_jeu_L @Jokers_Oma @rangga_tweet @Joker_Wedoks @JokerVee_ @dinarArunika @aniesbaswedan @ganjarpranowo @PartaiPAN @puanmaharani_ri Itulah perbedaannya antara pendukung Anies/prabowo dan pendukung Ganjar.;1;0;1;0;0;in;7,66E+17;1,63E+18;NFaisal07;https://twitter.com/NFaisal07/status/1630718997753925633
Tue Feb 28 23:57:15 +0000 2023;1,63E+18;@satriohendri Yg penting Ganjar itu jelas Pancasila dan merakyat... Eric itu leadership...managerial .. Sudah pasti pilihan terbaik... Vs Prabowo puan + Vs Erlangga Kamil Kaya nya bakal ada yg ga dapat tiket....;1;0;0;0;0;in;921729126;1,63E+18;roybali99;https://twitter.com/roybali99/status/1630718805055008769
Tue Feb 28 23:56:42 +0000 2023;1,63E+18;@Umar_Hasibuan__ Apa dia gak tahu pak Prabowo keturunan apa ...???;1;0;0;0;0;in;1,61E+18;1,63E+18;marsalfi08;https://twitter.com/marsalfi08/status/1630718666634571777
Tue Feb 28 23:55:19 +0000 2023;1,63E+18;@RagilSemar Team Anies team Ihklas sporadis. Tak berbayar. Tinggal dirigen yg komando setelah Penetapan pasangan Capres. Team Prabowo masih ???  Militansi cekak apalagi kalau suluran dana kegiatannya cekak bisa ambles ditelan Bumi. Kalau Pemilu 2019 ada sandi dan 212.;1;0;2;0;9;in;7,73E+17;1,63E+18;KyaiMblebes;https://twitter.com/KyaiMblebes/status/1630718320810020868
Tue Feb 28 23:52:52 +0000 2023;1,63E+18;@RagilSemar Mending trending yang organik dan natural daripada yang bayaran, rakyat juga udah pengalaman tau yg gini2, emang prabowo pernah menang dengan cara2 gini? ?? Ini sama dengan ahok yg menang di survei terus ??;1;0;1;0;1;in;8,01E+17;1,63E+18;Mike_Oxlong69xx;https://twitter.com/Mike_Oxlong69xx/status/1630717705446907904
Tue Feb 28 23:51:10 +0000 2023;1,63E+18;@OposisiCerdas Ujung ujungnya @prabowo  jadi menterinya pak @aniesbaswedan    -mental pecundang-  https://t.co/SeZY2EwcA0;1;0;0;0;0;in;1,60E+18;1,63E+18;DeenAwwalu;https://twitter.com/DeenAwwalu/status/1630717277825007616
Tue Feb 28 23:38:18 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/abwhZbUlrN;1;0;0;0;2;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630714037737758721
Tue Feb 28 23:38:03 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/U8hYIp2YIY;1;0;0;1;2;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630713973275516930
Tue Feb 28 23:37:47 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/VigczFy1uz;1;0;0;2;4;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630713906648993792
Tue Feb 28 23:37:19 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/5jn7k4GyC5;1;0;0;4;6;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630713788986171393
Tue Feb 28 23:36:32 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/zigJmExq9j;1;0;0;0;1;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630713591547711488
Tue Feb 28 23:36:19 +0000 2023;1,63E+18;Indra Bekti Sejarah Presiden Anies Baswedan Prabowo Indonesia Innalilahi David https://t.co/ZBM7cNNT4v;1;0;0;0;1;in;1,50E+18;1,63E+18;SalfianPiliang;https://twitter.com/SalfianPiliang/status/1630713539697733632
Tue Feb 28 23:34:15 +0000 2023;1,63E+18;1. Ada benarnya juga Anis tak perlu lunasi hutang, krn sbg  wagub saat itu Sandi yg harus kreatif atur berbagai proyek demi kembalikan hutang.  Tapi tak sempat terwujud sebab, Prabowo terlanjur tarik Sandi dampingi sbg Cawapres saat itu.  Jadi itu bukan salah Anis, tapi Prabowo https://t.co/oSFPFp7PHo;0;0;19;19;76;in;1,20E+18;1,63E+18;nusantara_one;https://twitter.com/nusantara_one/status/1630713020342235137
Tue Feb 28 23:33:06 +0000 2023;1,63E+18;Hey tolol bin dungu @Kosim__, @prabowo itu CAPRES ABADI untuk selamanya. Kenapa?! Iki jawaban ne?????? https://t.co/8gcQLlu19Y;1;0;0;0;0;in;1,60E+18;1,63E+18;buntalezari;https://twitter.com/buntalezari/status/1630712730046046209
Tue Feb 28 23:31:12 +0000 2023;1,63E+18;@starfess lagu prabowo sandi;1;0;0;0;0;in;1,33E+18;1,63E+18;doodlesasahi;https://twitter.com/doodlesasahi/status/1630712250473545729
Tue Feb 28 23:30:08 +0000 2023;1,63E+18;@bumnbersatu @jokowi @prabowo @ch_chotimah2 @LOVE_AG4EVER Seru pancen cak arif;1;0;0;0;1;in;7,84E+17;1,63E+18;munawar_selamet;https://twitter.com/munawar_selamet/status/1630711984156196865
Tue Feb 28 23:24:44 +0000 2023;1,63E+18;@geloraco Sudah jadi tabiat p mapod, dulu timses prabowo begitu prabowo kalah dlm quick count buru buru mapod mundur yg akhirnya ikut yg menang yaitu jokowi, perlu direvolusi juga mentalnya.;1;0;0;0;0;in;1,26E+18;1,63E+18;sumoburloff;https://twitter.com/sumoburloff/status/1630710624002113536
Tue Feb 28 23:23:20 +0000 2023;1,63E+18;Tiga nama yang diramal bakal maju sebagai calon RI-1 yakni Ganjar Pranowo, Prabowo Subianto, dan Anies Baswedan. https://t.co/E1IzUtqPFD;1;0;0;0;2;in;23343960;1,63E+18;kompascom;https://twitter.com/kompascom/status/1630710273169571840
Tue Feb 28 23:21:36 +0000 2023;1,63E+18;Cak Imin-Prabowo Bakal Bertemu Awal Maret 2023, Bahas Capres-Cawapres https://t.co/rv0mGuJsMb;1;0;1;0;0;in;47596019;1,63E+18;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1630709833984008192
Tue Feb 28 23:17:31 +0000 2023;1,63E+18;Semangat Juang #Ir_soekarno Ada Pada diri #prabowo;1;0;0;0;0;in;2374749301;1,63E+18;ER_R_OR;https://twitter.com/ER_R_OR/status/1630708806132047872
Tue Feb 28 23:16:06 +0000 2023;1,63E+18;Gabung ke Gerindra, Helldy Diminta Menangkan Prabowo Subianto di Pilpres 2024 - Berita Selatsunda https://t.co/KdUbGQEB2a #IndonesiaKuat #BangkitBersama;1;0;0;0;0;in;465458275;1,63E+18;Disuruh_Iben;https://twitter.com/Disuruh_Iben/status/1630708453118476289
Tue Feb 28 23:16:05 +0000 2023;1,63E+18;Hasil Survei IPS: Prabowo Subianto Subianto 33,2 Persen, Ganjar Pranowo dan Anies Baswedan Beda Tipis - MSN https://t.co/0btQgJmkIJ #IndonesiaKuat #BangkitBersama;1;0;0;0;0;in;465458275;1,63E+18;Disuruh_Iben;https://twitter.com/Disuruh_Iben/status/1630708447699435520
Tue Feb 28 23:16:04 +0000 2023;1,63E+18;Kerjasama Militer Indonesia-Singapura, Prabowo: Harus Saling Menguntungkan! - Hallo Indo https://t.co/iBwWJUnlI7 #IndonesiaKuat #BangkitBersama;1;0;0;0;0;in;465458275;1,63E+18;Disuruh_Iben;https://twitter.com/Disuruh_Iben/status/1630708442196508672
Tue Feb 28 23:16:03 +0000 2023;1,63E+18;Kunjungi Abu Dhabi, Menhan Prabowo Subianto Hadiri Undangan Presiden UEA Mohamed bin Zayed - Suara Karya - Suara Karya https://t.co/uOOciRpgqq #IndonesiaKuat #BangkitBersama;1;0;0;0;0;in;465458275;1,63E+18;Disuruh_Iben;https://twitter.com/Disuruh_Iben/status/1630708436806811648
Tue Feb 28 23:16:01 +0000 2023;1,63E+18;Bersama Puan dan Sandiaga Uno, Prabowo Subianto Melayat ke Rumah Duka Ayahanda Kepala BIN Budi Gunawan - RMOL https://t.co/QtsLcxBM1X #IndonesiaKuat #BangkitBersama;1;0;0;0;0;in;465458275;1,63E+18;Disuruh_Iben;https://twitter.com/Disuruh_Iben/status/1630708431341637634
Tue Feb 28 23:04:41 +0000 2023;1,63E+18;menurut beberapa lembaga survei. Pranowo dan Prabowo, jika terpilih, sangat diharapkan untuk melanjutkan kebijakan Widodo, berlawanan dengan Baswedan yang kerap mengkritik program pemerintah. Sikap ini tercermin dalam beberapa hasil jajak pendapat. https://t.co/ffMWiMAPty;1;0;0;0;0;in;72472425;1,63E+18;srikujam;https://twitter.com/srikujam/status/1630705579080708098
Tue Feb 28 23:02:45 +0000 2023;1,63E+18;@keuangannews_id Maksudnya Jokowi biar dukung Ganjar/Prabowo… jangan sampai Salah arah mendukung Anies;1;0;0;0;0;in;126055346;1,63E+18;jerrysujari;https://twitter.com/jerrysujari/status/1630705091346042881
Tue Feb 28 23:01:47 +0000 2023;1,63E+18;@BANGSAygSUJUD @prabowo Aahsiaaappp.....????????????????????????;1;0;0;0;0;in;1,60E+18;1,63E+18;yusufagro;https://twitter.com/yusufagro/status/1630704848323891201
Tue Feb 28 22:57:57 +0000 2023;1,63E+18;Survey versi Kompas saat Pilkada DKI, Anies kalah dari Ahok. Ternyata riil Anies Gubernur DKI full 5 tahun. Artinya survey versi Kompas terhadap Anies harus dibaca sebaliknya. Anies mengungguli Ganjar dan Prabowo. https://t.co/eq36uPt5Ha;1;0;0;0;0;in;1,61E+18;1,63E+18;NAGisymar;https://twitter.com/NAGisymar/status/1630703884183416832
Tue Feb 28 22:56:05 +0000 2023;1,63E+18;@DarusHeru @satriohendri Itu kan menurut lembaga survei litbang kompas kalau pa ganjar mengungguli Pak Anies, tapi kan di lembaga survei lain seperti di ILC, PAK ANIES unggul dr pa ganjar dan pa Prabowo, udahlah 2024  nanti rakyat  yg menentukan mnjadi Presiden RI. Mari kita dukung orang baik memimpin...;1;0;0;0;0;in;1,55E+18;1,63E+18;YFishing123;https://twitter.com/YFishing123/status/1630703415671267328
Tue Feb 28 22:52:37 +0000 2023;1,63E+18;@emhamka08 @prabowo @Alie_Fahnoor @BANGSAygSUJUD @DarekaRendy @florieliciouss @KhoirilAnwar_ @bengkeldodo Jomblo kok ngomongin jomblo??;1;0;2;0;1;in;1,15E+18;1,63E+18;are_inismyname;https://twitter.com/are_inismyname/status/1630702541930663936
Tue Feb 28 22:49:58 +0000 2023;1,63E+18;(10) Dalam PT Perorangan, modal pendirian badan hukum bersifat bebas, mulai dari Rp0 hingga maksimal Rp5 Miliar. Menarik bukan? #Indonesiamaju #jokowi #ptperorangan #badanhukum #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres2024 https://t.co/HRqCfZUnue;1;0;0;0;0;in;2879211871;1,63E+18;JatengTV;https://twitter.com/JatengTV/status/1630701874444902400
Tue Feb 28 22:45:43 +0000 2023;1,63E+18;@yusufagro @prabowo @BANGSAygSUJUD Ibarat bisul Bapak... Mau mendem terus??   Mending pecah dab sakit;1;0;0;0;1;in;9,05E+17;1,63E+18;Tyano_Fd;https://twitter.com/Tyano_Fd/status/1630700803764912129
Tue Feb 28 22:45:19 +0000 2023;1,63E+18;Selamat Pagi Tolikara , Apakah kamu merasa masa kecilmu lebih bahagia dari kebanyakan orang?  Kode Referral Neo Bank : HA4YK2  iyabetul mending prabowo https://t.co/Rt2GcreCbM;1;0;0;0;0;in;1,57E+18;1,63E+18;pemburuan6;https://twitter.com/pemburuan6/status/1630700703210696705
Tue Feb 28 22:41:58 +0000 2023;1,63E+18;@BangEdiii @prabowo @ganjarpranowo @aniesbaswedan Anies Baswedan... Kebijakannya membahagiakan rakyat kecil . Ga membebani;1;0;0;0;0;in;1,48E+18;1,63E+18;manutjae;https://twitter.com/manutjae/status/1630699860902182913
Tue Feb 28 22:35:02 +0000 2023;1,63E+18;Terbongkar! Aktivis Sebut Banyak Tokoh dan Kalangan Pendukung Marah, Kecewa, dan Sakit Hati Setelah Prabowo Gabung Jokowi: Mereka Kapok! https://t.co/5wq79KHCcK;1;0;0;0;0;in;30617522;1,63E+18;WartaEkonomi;https://twitter.com/WartaEkonomi/status/1630698116427948038
Tue Feb 28 22:31:44 +0000 2023;1,63E+18;@Joker_Wedoks @satriohendri Ketahuan kalau dukungan bagi @aniesbaswedan hanya untuk mendaftar kalau sdh menang dia ga peduli dgn @NasDem @PDemokrat @PKSejahtera contoh pilkada DKI sdh ga peduli dgn PKS skrg melecehkan @Gerindra dan pak @prabowo;1;0;1;0;1;in;252468343;1,63E+18;Ediraja;https://twitter.com/Ediraja/status/1630697283921809408
Tue Feb 28 22:28:27 +0000 2023;1,63E+18;@are_inismyname @prabowo @Gerindra @azissubekti @bengkeldodo @emhamka08 @florieliciouss Kami bersama @prabowo  Kami bersama @Gerindra   Karena kami menginginkan kemenangan Indonesia yg kami yakini hanya bisa terwujud lewat pahatan ayah #Prabowo ??????????;1;0;0;1;3;in;1,19E+18;1,63E+18;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1630696460806389761
Tue Feb 28 22:24:46 +0000 2023;1,63E+18;@yusufagro @prabowo Lanjutken... ??????????  Tiga jendral terbaik Indonesia untuk indonesia;1;0;1;0;3;in;1,19E+18;1,63E+18;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1630695530803363840
Tue Feb 28 22:23:35 +0000 2023;1,63E+18;@Tinapira08 Memang lah @Gerindra mulai ujung Timur hingga barat  @prabowo Presiden 2024;1;0;0;0;2;in;1,19E+18;1,63E+18;BANGSAygSUJUD;https://twitter.com/BANGSAygSUJUD/status/1630695233859223552
Tue Feb 28 22:18:49 +0000 2023;1,63E+18;Pimpin Sertijab Irwasum, Kapolri Gelorakan Tingkatkan Kepercayaan Publik   Jakarta - Kapolri Jenderal Listyo Sigit Prabowo memimpin Upacara Serah Terima Jabatan (Sertijab) Irwasum Polri dari Komjen Agung Budi Maryoto ke Komjen Ahmad Dofiri https://t.co/s79Wns8aER;1;0;0;0;0;in;1,39E+18;1,63E+18;Sukodono14;https://twitter.com/Sukodono14/status/1630694036783923200
Tue Feb 28 22:15:21 +0000 2023;1,63E+18;Selamat Pagi Sarmi , Rabu kelabu Bagaimana kamu menunjukkan pada orang lain kamu peduli?  Kode Referral Neo Bank : HA4YK2  iyabetul mending prabowo https://t.co/ZYQjAnhMn5;1;0;0;0;0;in;1,57E+18;1,63E+18;pemburuan6;https://twitter.com/pemburuan6/status/1630693163836014594
Tue Feb 28 22:08:11 +0000 2023;1,63E+18;UU tsb dinyatakan MK dibatalkan karena inkonstitusional. Memang benar partai gerindra menyetujui tp partai gerindra dan prabowo minta uu tsb direvisi khususnya pasal2 yg bersifat liberal krn jelas merugikan rakyat(hal ini pasti ditutupi krn yg di up adalah partai gerindra setuju);1;0;1;2;4;in;1,15E+18;1,63E+18;are_inismyname;https://twitter.com/are_inismyname/status/1630691360658575360
Tue Feb 28 22:08:09 +0000 2023;1,63E+18;Berikut adalah 1 dari sekian banyak tanggapan ketika pendukung #Prabowo tweet tentang sosok beliau baik prestasi ataupun kepribadian. Biasanya sosok @prabowo  yg diserang kali ini @Gerindra yg diserang. Ya anggap saja sebagai bentuk ketakutan dan upaya penjegalan agar beliau dan https://t.co/2J0djVa2eR;1;1;9;9;15;in;1,15E+18;1,63E+18;are_inismyname;https://twitter.com/are_inismyname/status/1630691352001548288
Tue Feb 28 22:03:40 +0000 2023;1,63E+18;Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt &gt  novrinawawi;1;0;0;0;0;in;1624726568;1,63E+18;EPWX10;https://twitter.com/EPWX10/status/1630690222412546048
Tue Feb 28 22:00:29 +0000 2023;1,63E+18;Selamat Pagi Tenggara Timur (NTT) , Rabu kelabu Seberapa dekat dan hangat keluargamu?  Kode Referral Bibit : bonusdaftar  prabowo utamakan persatuan https://t.co/zl1eQ7f0oK;1;0;0;0;0;in;1,57E+18;1,63E+18;pemburuan6;https://twitter.com/pemburuan6/status/1630689421937745921
Tue Feb 28 21:58:53 +0000 2023;1,63E+18;Capres dan Cawapres terbaik Indonesia 2024-2029 adalah Prabowo - Ganjar #Pilpres2024 #Prabowo #Ganjar #IndonesiaSemakinBaik;1;0;0;0;0;in;3533477712;1,63E+18;milenialnetwork;https://twitter.com/milenialnetwork/status/1630689017200033793
Tue Feb 28 21:58:33 +0000 2023;1,63E+18;@Chaves1305 @prabowo @sandiuno Nanti kalau ditawari menhan lagi juga macan akan jd kucing;1;0;0;0;0;in;162627606;1,63E+18;sulaimanariefst;https://twitter.com/sulaimanariefst/status/1630688933750390784
Tue Feb 28 21:46:51 +0000 2023;1,63E+18;@bumnbersatu @jokowi @prabowo @ch_chotimah2 @LOVE_AG4EVER Kombinasi maut untuk @ichwan_prasetyo  Ari Lasso membicarakan Adian dan Arif hahahaha..;1;0;1;0;0;in;1,60E+18;1,63E+18;sonkski_;https://twitter.com/sonkski_/status/1630685991408369664
Tue Feb 28 21:46:10 +0000 2023;1,63E+18;Prabowo memberi JANJI, Jokowi memberi BUKTI. Buka mata lebar-lebar, berfikir dengan akal sehat. Jangan terpengaruh isu SARA, kita memilih Presiden bukan Pemimpin Agama;0;0;0;0;0;in;2595689466;1,63E+18;Macanjkw;https://twitter.com/Macanjkw/status/1630685817852268545
Tue Feb 28 21:44:48 +0000 2023;1,63E+18;@Alie_Fahnoor @bengkeldodo @are_inismyname @BANGSAygSUJUD @BernadusAdam @florieliciouss @genx36545403 @KhoirilAnwar_ @4Y4NKZ @Kimberley_20102 Monggo mas....yang pasti 2x bersama Prabowo enough krn  kalau berjuang utk rakyat dia akan terus bersama rakyat yg mendukungnya bukan bergabung dengan lawan! Itu bukti dia hanya mengejar ambisi pribadi utk jd Presiden bukan berjuang utk rakyat!;1;0;1;0;0;in;1,60E+18;1,63E+18;LMaradjo;https://twitter.com/LMaradjo/status/1630685476654030849
Tue Feb 28 21:37:39 +0000 2023;1,63E+18;@musniumar Betul Om,  contohnya di lampung. Jumlah pilih 5,9 juta jiwa. Yg hadir di kampanye Yohanes sekitar 500ribu. Berarti pemilih Ganjar dan Prabowo itu jumlahnya 5,4 jt jiwa.  Anda sulit paham survei krn metodenya pake kajian ilmiah, angkanya pun adl angka statistik.   Belajar lg ya..;1;0;0;0;0;in;336989942;1,63E+18;AzwarEko;https://twitter.com/AzwarEko/status/1630683674311290880
Tue Feb 28 21:36:08 +0000 2023;1,63E+18;@Chaves1305 @prabowo @sandiuno Saya mah pak Anies aja;0;0;2;0;0;in;1,48E+18;1,63E+18;WahyuDiarto9;https://twitter.com/WahyuDiarto9/status/1630683292927418369
Tue Feb 28 21:27:54 +0000 2023;1,63E+18;@Bimabuah @ManunggalRahayu @03__nakula Yg kartu mati ahok atau prabowo drun yg terbukti nyapres gagal terus???;0;0;1;0;0;in;1,56E+18;1,63E+18;JoharMochammad;https://twitter.com/JoharMochammad/status/1630681220861558784
