created_at;id_str;full_text;sentimen;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jun 03 20:14:41 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Harapan masyarakat hanya kepadamu;1;0;0;0;0;in;1,66E+18;1,66E+18;segii1509;https://twitter.com/segii1509/status/1665089644877209601
Sat Jun 03 20:14:06 +0000 2023;1,67E+18;@ganjarpranowo cemngut eaaa https://t.co/Z6C1wT6OyR;1;0;0;0;0;in;1,49E+18;1,66E+18;Ran9_9a;https://twitter.com/Ran9_9a/status/1665089497514795009
Sat Jun 03 20:13:58 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Dukungan penuh buat pak ganjar;1;0;0;0;0;in;1,66E+18;1,66E+18;AwaliaCeka;https://twitter.com/AwaliaCeka/status/1665089463465439233
Sat Jun 03 20:13:22 +0000 2023;1,67E+18;@geloraco Njar...@ganjarpranowo dr pd loe sering lari² keluar kota n ninggalin rkyt Jateng, loe berani ga lepasin jabatan gubernur biar org percaya loe ga pake fasilitas negara?;0;0;0;2;17;in;79459904;1,67E+18;DidiMeniing;https://twitter.com/DidiMeniing/status/1665089311325184000
Sat Jun 03 20:13:19 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Di tahun 2024 kau yang pantas menjadi pemenang;1;0;0;0;0;in;1,66E+18;1,66E+18;AndraRa58966473;https://twitter.com/AndraRa58966473/status/1665089301254909952
Sat Jun 03 20:12:25 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Indonesia lebih baik bersama pak ganjar;1;0;0;0;0;in;1,66E+18;1,66E+18;Natasha72073948;https://twitter.com/Natasha72073948/status/1665089074460344322
Sat Jun 03 20:11:38 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Maju terus pak ganjar, karena masyarakat yakin bahwa kau pantas menjadi pemimpin;1;0;0;0;0;in;1,66E+18;1,66E+18;WahyuRamad49539;https://twitter.com/WahyuRamad49539/status/1665088877189799936
Sat Jun 03 20:11:04 +0000 2023;1,67E+18;@budiawandki @DokterTifa @ganjarpranowo Dr semua calon presiden yg ada, belum ada yg sy rasakan hasil prestasinya.....nihil;1;0;1;0;0;in;1,22E+18;1,66E+18;Bayu08979452;https://twitter.com/Bayu08979452/status/1665088733014634496
Sat Jun 03 20:10:28 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Sikap kepedulian mu yang membuat masyarakat mendukung mu;1;0;0;0;0;in;1,66E+18;1,66E+18;FaradibaAs38996;https://twitter.com/FaradibaAs38996/status/1665088582527385602
Sat Jun 03 20:09:58 +0000 2023;1,67E+18;@ganjarpranowo Padahal masih ada tanggung jawab di Gubernur loh Pak. Fokus yg Gubernur aja dulu, safarinya setelah kosong jabatan;1;0;0;0;1;in;272322675;1,67E+18;faayll;https://twitter.com/faayll/status/1665088455255130114
Sat Jun 03 20:09:33 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo 1 indonesia akan mendukung pak ganjar;1;0;0;0;0;in;1,66E+18;1,66E+18;anandasyifa136;https://twitter.com/anandasyifa136/status/1665088350188097536
Sat Jun 03 20:08:31 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Mantap pak ganjar;1;0;0;0;0;in;1,66E+18;1,66E+18;nadilwulandari;https://twitter.com/nadilwulandari/status/1665088091017863168
Sat Jun 03 20:08:06 +0000 2023;1,67E+18;@LArismi11 @ganjarpranowo TAKBIR . .;1;0;0;0;1;tr;1,33E+18;1,67E+18;Pradaprasetya21;https://twitter.com/Pradaprasetya21/status/1665087987514761217
Sat Jun 03 20:06:22 +0000 2023;1,67E+18;@Tan_Mar3M @ganjarpranowo @jokowi Sudah Telat... Ngapain.. Kerja... Kerja... Kerja. 9 Tahun yg lalu?;1;0;0;0;2;in;1,46E+18;1,67E+18;Mulyawans07gma2;https://twitter.com/Mulyawans07gma2/status/1665087550002991104
Sat Jun 03 20:06:10 +0000 2023;1,67E+18;"@ganjarpranowo Klo soal pildun gmn tuhh ??? Org kntl kn yg batalin???""";0;0;0;0;0;in;1,55E+18;1,66E+18;jonathanarvve;https://twitter.com/jonathanarvve/status/1665087499168010241
Sat Jun 03 20:05:53 +0000 2023;1,67E+18;@ganjarpranowo Cara basmi korupsi gimn ?;0;0;0;0;1;in;272322675;1,66E+18;faayll;https://twitter.com/faayll/status/1665087430125395969
Sat Jun 03 20:02:36 +0000 2023;1,67E+18;@4d17a17 @ganjarpranowo Ngajimu kurang adoh tur salah pisan .. 🤭😭;1;0;1;0;0;in;1,45E+18;1,66E+18;ekoharijiancuk;https://twitter.com/ekoharijiancuk/status/1665086602383859713
Sat Jun 03 20:01:49 +0000 2023;1,67E+18;Hadiri Konsolidasi Jabar, Ganjar Pranowo Ditargetkan Menang 75 Persen di Kota Cirebon   TAG Man United l Man City l Inter Milan https://t.co/FhP74jVZMN;1;0;0;0;0;in;1,47E+18;1,67E+18;ganjariancom;https://twitter.com/ganjariancom/status/1665086404425285637
Sat Jun 03 20:00:34 +0000 2023;1,67E+18;@AirinDatangLagi @ganjarpranowo Betul. Olahraga memang menyehatkan. Sekarang lari di bogor, besok udah nyampe cirebon. Cocok jadi atlet lari;1;0;0;0;0;in;2371525362;1,66E+18;papaeray;https://twitter.com/papaeray/status/1665086090959798273
Sat Jun 03 20:00:05 +0000 2023;1,67E+18;@ganjarpranowo cuma satu pertanyaan saya pak, jika bpk jadi presiden, apakah bapak bisa independen dari pengaruh ibu mega dan PDIP? sehingga kebijakan bpk hanya berorientasi pada kesejahteraan dan kemakmuran rakyat indonesia dan bukan untuk kesejahteraan dan kemakmuran segelintir orang?;1;0;0;0;0;in;1,60E+18;1,66E+18;boge881;https://twitter.com/boge881/status/1665085968599097351
Sat Jun 03 19:59:08 +0000 2023;1,67E+18;@Aryprasetyo85 @ganjarpranowo @03__nakula @al_lasan @alextham878 @Anak__Ogi @Arindra__ @B3doel___ @DM_N4BYL @chaterine_8 @serakyut @seruanhl Salah besar ente. Pendukung akar rumput PAN lebih condong ke Anies. Jika PAN ke ganjar hanya bawa gerbong kosong aja itu. PAN akan kehilangan pendukungnya dan masuk partai gurem yg tidak lolos ke senayan;1;0;0;0;0;in;1243573698;1,66E+18;juwita_sjp;https://twitter.com/juwita_sjp/status/1665085730786295810
Sat Jun 03 19:56:46 +0000 2023;1,67E+18;@dawiguna @ch_chotimah2 @aniesbaswedan @ganjarpranowo Maju kejurang desa Wadas ya;0;0;0;0;1;in;2942871463;1,66E+18;Seprizol1;https://twitter.com/Seprizol1/status/1665085135782330372
Sat Jun 03 19:56:26 +0000 2023;1,67E+18;Pendukung Ganjar Pranowo bakal menangis melihat ini.. https://t.co/60wB7ojprr;1;0;0;0;0;in;1,42E+18;1,67E+18;HanjuangXyz;https://twitter.com/HanjuangXyz/status/1665085051837763584
Sat Jun 03 19:55:40 +0000 2023;1,67E+18;@ganjarpranowo Contoh Solo jogya yg buat proyek tol itu sawah ...klu buat proyek  hasil padi yg hilang berjuta ton ....;0;0;0;0;0;in;1,09E+18;1,66E+18;wongjowonotobso;https://twitter.com/wongjowonotobso/status/1665084855712104448
Sat Jun 03 19:55:13 +0000 2023;1,67E+18;@ch_chotimah2 @aniesbaswedan @ganjarpranowo Kalo adu jualan otak, saya yakin otak genjer jauh lebih mahal daripada otak pak anies' otak pak anies mah terlalu sering dipake sementara otak genjer.....?;1;0;0;0;0;in;2942871463;1,66E+18;Seprizol1;https://twitter.com/Seprizol1/status/1665084743669493762
Sat Jun 03 19:52:57 +0000 2023;1,67E+18;agak menarik pendapat Rocky Gerung kali ini yang meragukan @aniesbaswedan dan menyarankan memilih Ganjar Pranowo https://t.co/OASyhGwSgv;1;0;1;2;7;in;1,30E+18;1,67E+18;WinnerWave_;https://twitter.com/WinnerWave_/status/1665084173164453890
Sat Jun 03 19:52:26 +0000 2023;1,67E+18;@ganjarpranowo Klo aku sih inget PIALA DUNIA YANG DI GAGAL KHAN.;0;0;0;0;0;in;130014434;1,66E+18;erwinbhule;https://twitter.com/erwinbhule/status/1665084044663574531
Sat Jun 03 19:52:24 +0000 2023;1,67E+18;@akundihackmulu @HeyOm_Oky @ganjarpranowo pendidikan di Jateng kerenlah... 2022 terdapat 5ribuan kasus pernikahan dini usia SD, SMP dan SMA karena hamil duluan.;1;0;1;0;1;in;496706200;1,66E+18;batararidean;https://twitter.com/batararidean/status/1665084034056179716
Sat Jun 03 19:51:58 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Penasaran deh sebagus apa Banten smpe pak Ganjar kagum;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665083925826265090
Sat Jun 03 19:50:53 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Jaman sekarang emang Serba digital pak;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665083654651953155
Sat Jun 03 19:50:51 +0000 2023;1,67E+18;@ch_chotimah2 @ganjarpranowo Noel ikut gak yaa.. 😂😂😂;1;0;0;0;0;in;1,50E+18;1,66E+18;Dodo87314670;https://twitter.com/Dodo87314670/status/1665083645672181760
Sat Jun 03 19:50:38 +0000 2023;1,67E+18;@RizkiR4madani @ganjarpranowo Semua punya harapan? https://t.co/CD1mnO4TkT;1;0;0;0;0;in;56892928;1,66E+18;koko_hage;https://twitter.com/koko_hage/status/1665083591112511491
Sat Jun 03 19:50:19 +0000 2023;1,67E+18;@SooJun97650962 @ganjarpranowo Waduh main fisik nih. Pak Jokowi aja gak pernah pamer olahraga bareng Bu Iriana. Nanti beliau tersinggung lho;1;0;0;0;0;in;2371525362;1,66E+18;papaeray;https://twitter.com/papaeray/status/1665083509747376129
Sat Jun 03 19:50:08 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Aku pengen kuliah di ITB;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665083463223877633
Sat Jun 03 19:49:09 +0000 2023;1,67E+18;@ganjarpranowo Mau lari ke sana Pak? Rame pasti.;1;0;0;0;4;in;1,09E+18;1,66E+18;DengkekPak;https://twitter.com/DengkekPak/status/1665083217354039296
Sat Jun 03 19:48:39 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Jaman sekarang emang orang lebih suka digital;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665083093646995459
Sat Jun 03 19:47:05 +0000 2023;1,67E+18;@ganjarpranowo Layakbisa dicontoh https://t.co/gvkbaZQAkp;1;0;0;0;0;in;462965631;1,66E+18;sijidw;https://twitter.com/sijidw/status/1665082698426089475
Sat Jun 03 19:47:00 +0000 2023;1,67E+18;@danismu1 @ganjarpranowo Mdh2an terlaksana ya.. 😊;1;0;0;0;1;in;2476373749;1,66E+18;triajaaa;https://twitter.com/triajaaa/status/1665082676615815170
Sat Jun 03 19:46:29 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Terus semangat untuk para difabel dalam keadaan apapun;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665082547628306433
Sat Jun 03 19:45:12 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Langgeng ya pak;1;0;0;0;0;in;2989471654;1,66E+18;seirraanc;https://twitter.com/seirraanc/status/1665082222246854657
Sat Jun 03 19:44:05 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Cungg yang orang Banten ☝️;1;0;0;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665081944558780420
Sat Jun 03 19:43:13 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Waahh pak Jokowi dukung pak ganjar;1;0;0;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665081722629677058
Sat Jun 03 19:42:09 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Semoga mendapat hasil yang terbaik ya pakk;1;0;0;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665081455104360450
Sat Jun 03 19:41:54 +0000 2023;1,67E+18;@Arianna45128037 @DokterTifa @ganjarpranowo Pembangunan embu desa ini sebenarnya program prioritas kementerian pembangunan desa dan transmigrasi dulu tahun 2018, dibangunnya pake dana desa bukan dana provinsi, jadi klaim seperti ini kurang sehat karena program orang lain yang diklaim sebagai program dirinya;1;0;1;0;0;in;1,06E+18;1,66E+18;denmohsaleh;https://twitter.com/denmohsaleh/status/1665081393951518723
Sat Jun 03 19:40:38 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Kemudahan dan efisiensi lewat digital emang lagi marak² nya sekarang pak;1;0;1;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665081072407953408
Sat Jun 03 19:39:46 +0000 2023;1,67E+18;@ganjarpranowo Kenapa ke langkaan pupuk bersubsidi selalu yang di salahkan panjenengan bapa ganjar;1;0;0;0;0;in;1,62E+18;1,67E+18;popoyprakoso2;https://twitter.com/popoyprakoso2/status/1665080858116608002
Sat Jun 03 19:39:12 +0000 2023;1,67E+18;@khanza_r1 @DokterTifa @ganjarpranowo Perlu dicermati dulu, ini program gubernur atau program bupati/wali kota yang kemudian di klaim sebagai program pak Ganjar? Sistem pemerintahannya berbeda dengan DKI kalau mau membandingkan dengan Pak Anies.;1;0;0;0;0;in;1,06E+18;1,66E+18;denmohsaleh;https://twitter.com/denmohsaleh/status/1665080714952409088
Sat Jun 03 19:38:26 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Difabel memang harus mendapatkan perhatian lebih;1;0;0;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665080519200047114
Sat Jun 03 19:38:26 +0000 2023;1,67E+18;@ganjarpranowo Emang ada gus yg nggak beneran pak gp?;1;0;0;0;0;in;1,33E+18;1,66E+18;whyd_ptr24;https://twitter.com/whyd_ptr24/status/1665080518935990273
Sat Jun 03 19:37:44 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Istrinya pak ganjar rajin olahraga yaa;1;0;0;0;0;in;3054113840;1,66E+18;meyzhaanr;https://twitter.com/meyzhaanr/status/1665080343328636928
Sat Jun 03 19:36:41 +0000 2023;1,67E+18;@ch_chotimah2 @BosPurwa @ganjarpranowo @aniesbaswedan Indonesia ga butuh pemimpin yg berUBAN tp butuh pemimpin yg bs membawa PERUBAHAN utk keadilan bagi rakyatnya   Rekam jejak si Ganjar sang Petugas Partai https://t.co/ebWsgbXB5y;0;0;0;0;0;in;79459904;1,66E+18;DidiMeniing;https://twitter.com/DidiMeniing/status/1665080079179984898
Sat Jun 03 19:36:24 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Jadi pengen ke Banten deh;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665080008610844672
Sat Jun 03 19:35:49 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Pak Jokowi dan pak ganjar bersatu;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665079861440806912
Sat Jun 03 19:35:24 +0000 2023;1,67E+18;@ganjarpranowo Kenapa selalu menceritakan orang lain ?!.. lha prestasi sampean utk jawa tengah itu apa ?!.. tdk perlu menjual prestasi orang lain.. tunjukkan saja capaian capaian jawa tengah berdasar RPJMD, Visi misi sampaian.. kinerjanya apa, outputnya apa, outcomenya apa ?!.;0;0;0;0;0;in;1,42E+18;1,66E+18;DJUMARI22417755;https://twitter.com/DJUMARI22417755/status/1665079757443330048
Sat Jun 03 19:34:54 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Semangat selalu pak, pendukung mu sudah banyak;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665079631471591424
Sat Jun 03 19:34:28 +0000 2023;1,67E+18;@KakekHalal Intinya Kita pilih Ganjar Pranowo.. . Beres..! https://t.co/N0jgMfROA0;1;0;0;3;13;in;1,22E+18;1,66E+18;Panca126;https://twitter.com/Panca126/status/1665079523761856512
Sat Jun 03 19:33:27 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Pak Ganjar melakukan usaha diberbagai bidang yaa;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665079265644142592
Sat Jun 03 19:32:44 +0000 2023;1,67E+18;@ganjarpranowo ingat PDI P tidak butuh suara orang islam tapi main” ke markas islam hehehe itu apa namanya !!!!;1;0;0;0;0;in;1,55E+18;1,66E+18;seputartrading_;https://twitter.com/seputartrading_/status/1665079086425821184
Sat Jun 03 19:32:02 +0000 2023;1,67E+18;@MasKhayat @Aphrodite_AB1 @ganjarpranowo Kok ngurusin ARB? Dia bukan pejabat mau salto kemanapun gak masalah eeehhh... Bawaslu memberi peringatan melalui SMS blast klo ga boleh ikut kerumunan dimasjid kalo itu pelanggaran. Klo di GP bawaslu turuuuuuu....;1;0;0;0;1;in;159163269;1,66E+18;rioerl;https://twitter.com/rioerl/status/1665078909484843009
Sat Jun 03 19:31:38 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Aku selalu prihatin klo soal difabel;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665078809480265728
Sat Jun 03 19:31:05 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Suami istri harus saling mendukung;1;0;0;0;0;in;2986573976;1,66E+18;bungaaznt;https://twitter.com/bungaaznt/status/1665078669440692225
Sat Jun 03 19:29:59 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Dalam istilah yang paling sederhana, seorang pemimpin adalah orang yang tahu ke mana dia ingin pergi dan bangkit;1;0;0;0;1;in;1,66E+18;1,67E+18;fatirrrcv;https://twitter.com/fatirrrcv/status/1665078395859001344
Sat Jun 03 19:29:30 +0000 2023;1,67E+18;@ganjarpranowo Habis ziarah nonton bareng dong🤣🤣🤣 awas KADAL;1;0;0;0;0;in;1,36E+18;1,66E+18;AhmadFa19765904;https://twitter.com/AhmadFa19765904/status/1665078271640305670
Sat Jun 03 19:26:00 +0000 2023;1,67E+18;@CNNIndonesia Ga usah mikirin yg berat² ttg potensi maritim lbh baik loe pikirin spy air lautnya ga merambah ke desa² n kota² di Pantura Jateng yg loe pimpin slma hampir 10 th njar....@ganjarpranowo;0;0;0;0;0;in;79459904;1,66E+18;DidiMeniing;https://twitter.com/DidiMeniing/status/1665077391654522880
Sat Jun 03 19:24:50 +0000 2023;1,67E+18;Ratusan kelompok relawan yang mengklaim sebagai relawan Jokowi mendeklarasikan dukungannya untuk Ganjar Pranowo di Pilpres 2024.   Mereka datang meramaikan Basket Hall Senayan untuk menyampaikan dukungannya kepada Ganjar malam ini.  GBK sudah ramai dari pukul 18.15 WIB para… https://t.co/63h4acZr35;1;0;0;1;2;in;1,23E+18;1,67E+18;sahabatganjar;https://twitter.com/sahabatganjar/status/1665077099215097856
Sat Jun 03 19:23:47 +0000 2023;1,67E+18;@KrisyantoOni Ya itulah kelakuan Buzzer Liar pak @ganjarpranowo ,kasihan pak Ganjar jadi korban relawan Buzzer Goblok. Ganjar&amp Anis adalah tokoh terbaik dan kelak pantas menggantikan kepemimpinan pak @prabowo 😘;0;0;0;0;2;in;1,62E+18;1,66E+18;DargombezDargo2;https://twitter.com/DargombezDargo2/status/1665076833287823360
Sat Jun 03 19:22:44 +0000 2023;1,67E+18;@Ganjaran_app @ganjarpranowo Semoga sukses selalu menyertai pak ganjar;1;0;0;0;1;in;1,66E+18;1,67E+18;fatirrrcv;https://twitter.com/fatirrrcv/status/1665076569721942016
Sat Jun 03 19:22:26 +0000 2023;1,67E+18;Relawan Jokowi bersatu mendukung Ganjar Pranowo untuk Pilpres 2024 mendatang🤟  #SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong https://t.co/JhiWMfK0Vp;1;0;0;1;4;in;1,23E+18;1,67E+18;sahabatganjar;https://twitter.com/sahabatganjar/status/1665076495205773312
Sat Jun 03 19:22:26 +0000 2023;1,67E+18;@yudimeno @ganjarpranowo Dan terjerat kasus, apa ubtungnya rakyat,;0;0;0;0;0;in;1,66E+18;1,66E+18;MustaamK90296;https://twitter.com/MustaamK90296/status/1665076492454469633
Sat Jun 03 19:22:15 +0000 2023;1,67E+18;@ganjarpranowo Tinggal lanjutkan impor;0;0;0;0;0;in;1,60E+18;1,66E+18;Moechlies_90;https://twitter.com/Moechlies_90/status/1665076450033274880
Sat Jun 03 19:21:32 +0000 2023;1,67E+18;@Ganjaran_app @jokowi @ganjarpranowo Dalam istilah yang paling sederhana, seorang pemimpin adalah orang yang tahu ke mana dia ingin pergi dan bangkit;1;0;0;0;1;in;1,66E+18;1,67E+18;fatirrrcv;https://twitter.com/fatirrrcv/status/1665076266481995782
Sat Jun 03 19:20:52 +0000 2023;1,67E+18;@andrika86 @gilang_ahm31272 @ganjarpranowo Kepanasan lu nyet https://t.co/vKg6F2zeJ2;0;0;0;0;0;in;1307521970;1,66E+18;delyano17;https://twitter.com/delyano17/status/1665076100177723392
Sat Jun 03 19:20:28 +0000 2023;1,67E+18;"@ganjarpranowo Link'nya jangan lupa dikasih Pak. Mas"" kan juga orang dewasa""";1;0;0;0;0;in;2371525362;1,66E+18;papaeray;https://twitter.com/papaeray/status/1665075997849554945
Sat Jun 03 19:20:06 +0000 2023;1,67E+18;Survei LSI Tunjukkan Elektabilitas Prabowo Subianto Naik, di Atas Ganjar Pranowo &amp  Anies Baswedan - Kompas TV #Prabowo #PrabowoUnggul https://t.co/iEZEluw0uh;1;0;0;0;0;in;215989357;1,67E+18;Akubknultramen;https://twitter.com/Akubknultramen/status/1665075907365842944
Sat Jun 03 19:18:25 +0000 2023;1,67E+18;@Megatop99 @ganjarpranowo @SahabatJokow1 @sahabatganjar @PDI_Perjuangan Tapi Mas..., di 2019 kemenangan semangat reformasi 1998 terhadap kebodohan yg masih 55% itu, masih belom aman untuk terus membangun ketahanan SosPolEkBud Bangsa &amp  Negara dari gangguan Neo Imperialis yg meruksak dg mengerogoti mental &amp  moralitas Bangsa Indonesia.;1;0;0;0;1;in;994301594;1,67E+18;hikmatsholeh;https://twitter.com/hikmatsholeh/status/1665075481358798848
Sat Jun 03 19:18:24 +0000 2023;1,67E+18;@duskimajid @Ibrahimfroz @DokterTifa @ganjarpranowo Prestasi Anies apa bang? Pengen tau?;1;0;0;0;0;in;1,61E+18;1,66E+18;radityo97;https://twitter.com/radityo97/status/1665075481073385473
Sat Jun 03 19:16:20 +0000 2023;1,67E+18;@RizkiR4madani @ganjarpranowo Mukanya bisa gt ya 😅 astaga;1;0;1;0;1;in;1,30E+18;1,66E+18;Hana70116972;https://twitter.com/Hana70116972/status/1665074958156943361
Sat Jun 03 19:15:53 +0000 2023;1,67E+18;@ch_chotimah2 @BosPurwa @ganjarpranowo Anies baswedandengan apbd tersebesar di indonesia berhasil menaikkan angka kemiskinan di DKI sedangkan Ganjar dengan APBD sedikit gagalkan angka kemiskinan untuk naik.;0;0;1;0;0;in;3921603252;1,66E+18;kuracaci;https://twitter.com/kuracaci/status/1665074844193660928
Sat Jun 03 19:12:42 +0000 2023;1,67E+18;@DokterTifa @ganjarpranowo Saya di Sumatra, klw ada proyek pembangunan tertentu didaerah kebanyakan bawa kuli tukang dari Jateng soalnya terkenal upahnya murah;1;0;0;0;0;in;1,12E+18;1,66E+18;BerlianSulaiman;https://twitter.com/BerlianSulaiman/status/1665074044972957696
Sat Jun 03 19:12:23 +0000 2023;1,67E+18;@ch_chotimah2 @BosPurwa @ganjarpranowo @aniesbaswedan Fakta jelas terbaca, Yg dipimpin Propinsi paling miskin se pulau Jawa, UMP paling rendah se Indonesia, bgini mau jadi presiden... 😀😂🤣 mau jadi kere aja kok ngajak2 dul bedullll.... 😀😂🤣 https://t.co/SrfuB13PI1;1;0;0;0;0;in;7,39E+17;1,66E+18;JokoWiyanto12;https://twitter.com/JokoWiyanto12/status/1665073966573133825
Sat Jun 03 19:11:16 +0000 2023;1,67E+18;@Aryprasetyo85 @ganjarpranowo @03__nakula @al_lasan @alextham878 @Anak__Ogi @Arindra__ @B3doel___ @DM_N4BYL @chaterine_8 @serakyut @seruanhl Jokowi cawe2 takut ganjar kalah klo ganjar sampe kalah dan klo sampe anis menang bisa bisa kasus ijasah palsu di lanjut lagi dan proyek2 procina dan utang ugal ugalan bakal di audit ..maka dari itu kami sekeluarga pilih anis karena klo anis menang kepanikan jokowi terjawab;0;0;0;0;0;in;1,57E+18;1,66E+18;BonekaKacung;https://twitter.com/BonekaKacung/status/1665073685869527040
Sat Jun 03 19:10:58 +0000 2023;1,67E+18;@anto_cello @ganjarpranowo Ya jago memang. Tapi dengan catatan, menentukan harga gabah dibawah moncong senjata. Bangunan ekonomi soeharto kl. 32 tahun hancur hanya dalam hitungan bulan. Ingat menjelang jatuhnya soeha?. Harga beras sehari naik tiga kali. Tuh. Paham?;0;0;1;0;0;in;1,62E+18;1,66E+18;PutriKindy;https://twitter.com/PutriKindy/status/1665073607213723648
Sat Jun 03 19:09:39 +0000 2023;1,67E+18;@Anak__Ogi @ganjarpranowo Mau giveaway kaos gak lu?🤣 https://t.co/faWYh9VtwG;1;0;0;0;0;in;1,62E+18;1,66E+18;DargombezDargo2;https://twitter.com/DargombezDargo2/status/1665073277646110726
Sat Jun 03 19:09:33 +0000 2023;1,67E+18;@ganjarpranowo Pak Harto tokoh yg paling sadar betul betapa urgennya pangan bagi negara,terbukti dengan semua program dalam pemerintahanya,dan berhasil👍;1;0;0;0;0;in;8,38E+17;1,66E+18;zoelabdi79;https://twitter.com/zoelabdi79/status/1665073253868609540
Sat Jun 03 19:08:06 +0000 2023;1,67E+18;@B1nt4ng_K1r4r4 @wulandari_erian @ganjarpranowo Itu dulu sekarang beda bro,..Tegak Lurus Bersama Jokowi dan Prabowo 😘😘😘 https://t.co/Jq04YJdF28;1;0;0;0;0;in;1,62E+18;1,67E+18;DargombezDargo2;https://twitter.com/DargombezDargo2/status/1665072885059452928
Sat Jun 03 19:07:29 +0000 2023;1,67E+18;@ganjarpranowo LUAR BIASA CHAT ANDA, SAYANGNYA RAKYAT NUSANTARA INI SDH PINTAR DAN MRK BAHWA ITU PROV. JATENG YG ANDA PIMPIN DG KANTOR MOBILE (BERLARI-LARI) MERUPAKAN PROV. TERMISKIN DI INDONESIA. WKWKWK ANALOGINYA JADI KEPALA DUSUN AJA GAGAL PAK, MALAH MO BUPATI. ELING PAK !;1;0;0;1;9;in;2323042771;1,66E+18;Soemir28;https://twitter.com/Soemir28/status/1665072733527453696
Sat Jun 03 19:04:37 +0000 2023;1,67E+18;@ganjarpranowo Hilih ujung-ujungnya import kyk si nganu. .;0;0;0;0;0;in;51498517;1,66E+18;Shin23q;https://twitter.com/Shin23q/status/1665072012111548417
Sat Jun 03 19:03:58 +0000 2023;1,67E+18;@Yudiantiyaman @AirinDatangLagi @JoncyJonacta @ganjarpranowo Pakdhe Jokowi mrk hina dan maki2 Relawan pakdhe ke GP mrk gak terima  Kadrun ini sejenis apa sih?;0;0;0;0;0;in;94587308;1,67E+18;Andrikosasih;https://twitter.com/Andrikosasih/status/1665071847111634945
